STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-16,0,13.9,16.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-17,0,12.8,18.3,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-18,1.5,12.6,15,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-19,14.7,13.5,16.1,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-20,34.3,12.8,15,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-21,0,12.5,15,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-22,74.7,11.7,13.9,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-23,3.8,12.3,13.3,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-24,0,9.3,12.8,4.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-25,0,9.9,14.4,5.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-26,0,10.6,16.7,5.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-27,0,12.1,16.1,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-28,0,12.2,21.1,5
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-29,0,15.2,24.4,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-30,0,17.5,24.4,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-31,0,15.7,21.7,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-01,0,13.3,20,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-02,0,13.3,17.8,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-03,8.4,14.1,16.1,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-04,0,14.4,16.1,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-05,0,13.6,15,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-06,24.6,13,15.6,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-07,9.9,15.2,16.7,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-08,0.8,16.3,18.9,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-09,0,14.8,17.8,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-10,6.6,14.8,17.2,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-11,0.8,14.8,16.1,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-12,0,14,21.1,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-13,0,16.9,22.2,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-14,0,15.2,20.6,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-15,0,14.2,21.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-16,0,13.9,17.8,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-17,40.1,14.4,15,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-18,6.9,12.2,15,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-19,0.8,12.6,15,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-20,1.8,13.1,16.1,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-21,0.3,15.2,17.8,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-22,0,14.3,16.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-23,0,12.9,15.6,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-24,0,11.5,16.1,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-25,0,10.9,15.6,6.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-26,1.8,11.3,13.3,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-27,0,11.7,13.9,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-02-28,0,12.9,16.1,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-01,0,13.4,22.2,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-02,0,15.9,25,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-03,0,17.6,26.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-04,0,15.1,19.4,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-05,0.5,13.8,15.6,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-06,0,12.2,17.2,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-07,0,13.8,21.7,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-08,0,16.5,26.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-09,0,17.4,24.4,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-10,0,17.7,23.3,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-11,0,16.6,22.8,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-12,0,14.7,20,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-13,0,14.3,19.4,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-14,0,14.2,19.4,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-15,0,15.4,21.1,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-16,0,16.3,20.6,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-17,0,14.8,18.3,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-18,0,14.7,19.4,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-19,0,15,18.9,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-20,0,15.4,18.9,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-21,1.3,15.6,18.9,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-22,0.3,15.2,18.3,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-23,0,15.3,18.3,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-24,0,14.6,19.4,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-25,0,15.3,18.9,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-26,0,15.2,19.4,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-27,0,15.4,20,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-28,0,18.1,22.8,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-29,0,18,23.9,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-30,0,17.2,20,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-03-31,0,17.2,22.2,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-01,0,15.6,20,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-02,0,16.1,21.7,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-03,0,14.7,17.8,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-04,0,15.7,19.4,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-05,0,16.7,24.4,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-06,0,15.9,21.1,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-07,1.3,15.6,18.9,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-08,8.4,15.4,18.3,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-09,0,15,20,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-10,0,15.9,21.7,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-11,0,16.2,21.7,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-12,0,15.7,20,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-13,0,15.9,20.6,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-14,0,15.1,20,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-15,0,15.6,21.1,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-16,0,16.4,21.1,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-17,0,16.1,21.7,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-18,0,16.3,23.9,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-19,0,16.9,20,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-20,0,17.2,23.3,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-21,0,19.4,28.3,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-22,0,20.7,26.1,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-23,0,18.5,23.3,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-24,0,17.1,20,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-25,0,17.8,22.2,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-26,0,18.6,21.7,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-27,0,16.8,24.4,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-28,0,22.4,28.9,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-29,0,22.2,26.7,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-04-30,0,19.1,26.7,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-01,0,18.3,24.4,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-02,0,18.8,23.3,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-03,0,18.7,22.2,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-04,0,17.6,20,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-05,0,15.5,18.3,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-06,0,16.1,18.3,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-07,3.3,13.2,17.2,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-08,0,13.7,18.9,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-09,0,16.2,21.7,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-10,0,17,20,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-11,0,16.8,19.4,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-12,0,16.4,19.4,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-13,0,16.8,21.1,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-14,0,16.6,21.7,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-15,0,15.4,18.3,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-16,0,15.2,18.3,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-17,0,15.5,18.9,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-18,0,16.4,20.6,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-19,0,18.9,27.2,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-20,0,21.7,30.6,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-21,0,20.2,23.3,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-22,0,17.4,20.6,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-23,0,16.8,22.8,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-24,0,16.1,19.4,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-25,0,16.1,18.9,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-26,0,17.3,20.6,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-27,0,16.9,20,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-28,0,17.2,20.6,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-29,0,16.8,20,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-30,0,16.9,19.4,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-31,0,16.8,18.9,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-01,0,17.9,21.1,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-02,0,17.9,20.6,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-03,0,18,21.7,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-04,0,17.3,19.4,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-05,0,17.4,21.7,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-06,0,17.6,20,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-07,0,17.5,20.6,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-08,0,17.1,20,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-09,0,17.8,21.7,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-10,0,17.8,20.6,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-11,0,17.9,20.6,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-12,0,17.4,21.7,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-13,0,18,22.2,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-14,0,19.7,24.4,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-15,0,20.5,25.6,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-16,0,20.9,25,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-17,0,20.1,23.9,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-18,0,19.1,23.3,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-19,0,18.9,23.3,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-20,0,18.3,22.2,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-21,0,18.8,22.8,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-22,0,19.4,23.9,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-23,0,18.9,21.1,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-24,0,18.1,21.7,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-25,0,19.8,25,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-26,0,21.9,27.8,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-27,0,21.6,25.6,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-28,0,19.3,22.2,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-29,0,19.3,23.3,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-06-30,0,19.1,22.8,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-01,0,18.4,22.2,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-02,0,19.4,24.4,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-03,0,19.6,23.3,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-04,0,19.4,23.9,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-05,0,19.9,24.4,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-06,0,20.7,24.4,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-07,0,22.4,28.3,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-08,0,24.7,30,21.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-09,0,24.9,31.1,20.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-10,0,24.1,28.9,20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-11,0,22.3,25,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-12,0,21.1,23.9,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-13,0,20.8,23.9,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-14,0,19.8,22.8,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-15,0,20.9,26.7,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-16,0,22.6,27.2,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-17,0,22.3,25,20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-18,0,22.1,25.6,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-19,0,21.7,25.6,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-20,0,22.3,26.7,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-21,0,21.7,25,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-22,0,21.7,25,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-23,0,21.7,25,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-24,0,21.6,25,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-25,0,21.4,25,20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-26,0,21.3,24.4,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-27,0,21.2,25,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-28,0,20.9,23.9,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-29,0,21.1,25,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-30,0,21.8,24.4,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-07-31,0,20.1,23.3,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-01,0,21.8,27.8,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-02,0,24.5,30,21.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-03,0,24.9,28.9,22.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-04,0,23.7,26.1,20.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-05,0,22.4,25.6,20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-06,0,22.4,25.6,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-07,0,21.4,24.4,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-08,0,21.8,25.6,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-09,0,21.4,23.9,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-10,0,21.3,24.4,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-11,0,20.6,22.8,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-12,0,20.7,24.4,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-13,0,20.8,24.4,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-14,0,20.4,23.9,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-15,0,20.2,23.3,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-16,0,20.8,23.9,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-17,0,20.6,23.9,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-18,0,20.4,23.9,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-19,0,20.5,23.3,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-20,0,20.7,24.4,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-21,0,21.1,24.4,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-22,0,20.9,23.9,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-23,0,20.7,23.3,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-24,0,20.1,22.8,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-25,0,20.6,23.3,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-26,0,20.8,23.9,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-27,0,19.8,22.8,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-28,0,20.6,24.4,20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-29,0,22.3,28.3,19.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-30,0,23.2,28.3,20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-08-31,0,24.9,33.9,21.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-01,0,26.8,33.3,22.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-02,0,27.1,35,22.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-03,0,28.9,36.1,23.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-04,1.5,24.3,26.1,21.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-05,0,23.1,25.6,21.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-06,0,22.4,23.9,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-07,0,21.4,25,18.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-08,0,21.3,25,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-09,0,21,24.4,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-10,0,21.3,27.8,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-11,0,22.7,29.4,20.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-12,0,21,23.3,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-13,0,20.2,23.3,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-14,0,20.1,23.3,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-15,0,20,23.3,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-16,0,20.3,24.4,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-17,0,19.9,22.8,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-18,0,19.6,22.8,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-19,0,20.3,23.9,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-20,0,20.5,25,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-21,0.5,20.1,21.7,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-22,0,18.4,22.2,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-09-23,0,17.9,22.2,13.3
